PERMNO,first_ymm,last_ymm,n_months,fulllife_nominal,fulllife_real
13406,201205,201312,20,0.1634307288047794,0.14863380335057338
13407,201205,202512,164,16.385110479545695,11.343785741531587
13408,201205,201702,58,-0.9749503460431267,-0.9763403996228815
13409,201205,201809,77,-0.9668382478415039,-0.9697747901655941
13410,201205,202512,164,8.255168513639859,5.571359858112622
13411,201205,202512,164,-0.9889125377266956,-0.9921276739149856
13412,201205,202406,146,-0.9986285725239644,-0.9989956397204627
13418,192512,195403,340,4.037340062318645,2.3707108223693583
13425,201206,201705,60,-0.42235859011382076,-0.45756943030571195
13426,192512,193809,154,-0.07464851857966638,0.18129976351531873
13427,197212,197301,2,-0.045454239999999986,-0.04993567549295809
13429,201207,201612,54,0.805122852852552,0.7157459741330816
13430,201206,201411,30,1.485107936138352,1.4184317675708997
13432,201206,202005,96,0.31054055173527506,0.17468379485105906
13434,192512,196801,506,1.3897060582342786,0.2614284178362794
13435,197703,198512,106,-0.6249994843996052,-0.7972321091309849
13438,201206,202207,122,-0.8669499027549177,-0.8967958656847717
13442,192512,196409,466,21.225060304450153,11.863378954344142
13443,197212,197712,61,0.4180051200171484,-0.031829032387648726
13447,201206,202512,163,30.136101862860286,21.08132980803578
13450,192512,196708,501,42.06957195276157,22.141859556707715
13451,198010,198205,20,0.05026364194128165,-0.07910077324564022
13452,201206,202512,163,-0.7521440432687565,-0.8242236889648308
13453,201206,202303,130,-0.9078747885306094,-0.9298567583925111
13454,201206,201710,65,1.4734636160556063,1.3045168546714314
13455,201206,202511,162,-0.9999986114482949,-0.9999990154632821
13456,201206,201812,79,4.423669866678238,3.9612936613050778
13469,192512,195711,384,1.337870581849868,0.4817489603273801
13470,198312,201111,336,1.6128130735618664,0.16879584071281853
13477,192512,194311,216,-0.98047496194355,-0.9798016847691896
13478,197212,197306,7,0.2010790471583137,0.15216632578082578
13485,192512,194406,223,-0.9804462450938609,-0.9800018415732669
13486,197212,198611,168,-0.35343410251374846,-0.7516812132842654
13493,192512,192703,16,0.34367948478216687,0.3980480188484972
13494,197801,198607,103,6.230096952751643,3.1003563540262746
13502,201207,201812,78,1.1193980180723084,0.9358731472027833
13506,192512,193012,61,-0.711607574006929,-0.6775736852251382
13507,197212,202204,593,112.75571946784368,15.683128181539118
13508,201207,202512,162,0.9459826135262455,0.3780425428687052
13509,201207,201605,47,1.3963685261657846,1.2890568301481529
13511,201207,202512,162,19.801720797676175,13.730684655054821
13514,192512,192602,3,0.023255427322999997,0.028971938090167654
13515,198106,199306,145,0.1578971178165538,-0.27992270651020495
13520,201207,202409,147,1.4833942731088752,0.8074295704881318
13521,201207,202102,104,-0.8874197353124615,-0.9017744531471064
13522,192512,198205,678,126.74429423553228,23.0020594597034
13523,197212,199404,257,-0.9754098644940509,-0.9929265824596184
13524,201207,201908,86,-0.3869242762639477,-0.45163514319763287
13525,201207,201410,28,1.6581855237027745,1.5691251747156678
13526,201207,201502,32,-0.3698539497622305,-0.38393224616157384
13527,201207,202512,162,6.107894754282923,4.033437243247527
13528,201207,202512,162,9.44482006014645,6.396472247718864
13529,201207,201704,58,1.4668657996350292,1.3150751254218287
13530,192512,193811,156,-0.9887248667337676,-0.9855034000862726
13531,198203,198611,57,0.9166684399105358,0.6423626305755152
13532,201207,202112,114,2.082025611824453,1.5367718787894344
13533,201207,201504,34,3.5459876507871106,3.4091655253290334
13534,201207,202512,162,3.0550426448638746,1.8715679363873696
13535,201207,201304,10,0.2001197096058287,0.1843628192409889
13536,201207,201403,21,-0.9884166591587562,-0.9887507378992736
13537,201207,202307,133,1.3933650787878054,0.7966660174819298
13543,201208,202512,161,5.467361625328848,3.5723812013100957
13544,201208,202006,95,-0.9892409434702094,-0.9904384345543154
13545,201208,202509,158,0.2634568185845619,-0.10879614850678081
13546,201208,201509,38,-0.6679235962742964,-0.6802621093144482
13547,201208,202512,161,0.22679533009373062,-0.13266394704032614
13548,201208,202512,161,-0.3545679434027159,-0.5436838740004326
13549,192512,195412,349,9.25024577416153,5.910278049996539
13550,197512,198409,106,-0.701612293296293,-0.8428491411360477
13551,201208,201301,6,0.8223427960258218,0.8130364075937984
13552,201208,201404,21,-0.3828516810413463,-0.40359406228190836
13553,201208,201802,67,4.087154214068726,3.6808413920985146
13554,201208,201802,67,3.7061560598263616,3.3302736963603454
13556,201208,202004,93,-0.9999959979717022,-0.9999964238688434
13557,192512,198709,742,39.97533862467596,5.413531262992759
13558,197905,198208,40,-0.844827451665634,-0.8878691718279812
13559,201208,202509,158,-0.2707570420901802,-0.4856142899354336
13560,201208,201411,28,-0.1536361672494601,-0.17889257492672156
13561,201208,202512,161,4.286287209595627,2.7373695275083665
13563,201208,202511,160,-0.8989390295675226,-0.928565563059705
13564,201208,201609,50,-0.5536921340640705,-0.5764744879741154
13565,192512,197103,544,7.448548597560636,2.801846868902296
13566,197212,197303,4,-0.23529425611548155,-0.25118883277820825
13567,201210,201604,43,0.2087446988389244,0.16906635232745434
13569,201209,201901,77,-0.9747345629910712,-0.9768758497303267
13573,192512,197002,531,7.678492652506357,3.11086494066092
13574,197212,197607,44,-0.9814966706874676,-0.986260224818715
13576,201209,202304,128,-0.22496607233812382,-0.4114261092459685
13577,201210,202512,159,0.044500489381853914,-0.2541220761157505
13579,201209,202512,160,1.4878481816334048,0.7686804552220374
13581,192512,195006,295,-0.8346516978836379,-0.8749466622649362
13582,198103,198405,39,-0.28749868360719116,-0.3943049737821284
13583,201209,202512,160,-0.8194733111106537,-0.871658556723143
13584,201209,202512,160,5.874943417599636,3.887588456254779
13585,201209,201501,29,0.778331240086658,0.7530077094820615
13586,201210,202512,159,3.6304728817579797,2.306621236426541
13594,201209,201711,63,1.3746818697384442,1.217858078917386
13596,201209,201507,35,-0.009184460166929781,-0.04353962954233853
13597,201209,201608,48,-0.9738450954630069,-0.9749824965753886
13598,201210,201506,33,1.05670891280315,0.9943883178078867
13599,201209,202512,160,-0.7104679760254522,-0.7941636327549348
13600,201209,202512,160,8.385598643635523,5.672483073568321
13602,192512,193102,63,-0.8201375930219466,-0.793788323209875
13603,198309,201011,327,4.626446786181228,1.5766098635547032
13604,201210,202503,150,4.231218746970148,2.7853171416424694
13610,192512,202512,1201,2071.216965637362,114.1039807608376
13611,197212,197304,5,-0.48717947154061425,-0.5012937980119735
13615,201210,202512,159,2.6900282110876694,1.6350495850789204
13616,201210,201701,52,1.8660223234085764,1.7311001436878293
13617,201210,201711,62,0.5506077507942821,0.45466794687639145
13618,201210,202512,159,4.1697572882176255,2.6917242953167535
13621,201210,202512,159,-0.7341373189489335,-0.8101474277929479
13622,201210,202512,159,-0.5565455654366881,-0.6833291354558427
13625,201210,202512,159,0.09471058520277874,-0.21826704070920494
13627,201210,201703,54,2.352237698104433,2.18182152249274
13628,201210,202512,159,3.4111742658200814,2.150020068663331
13629,192512,192611,12,-0.010309780351785439,0.006464630150726729
13630,198009,198412,52,-0.9242424243430136,-0.9400702179275691
13631,201210,202007,94,-0.9647702329130814,-0.968535765156126
13632,201210,201610,49,1.6860981856410406,1.5713998851798348
13633,201210,201908,83,-0.9859758139531127,-0.9873506387617925
13634,201210,202512,159,10.689643749348926,7.347575993833068
13636,201211,201607,45,-0.14546013841153704,-0.17859106008776987
13637,192512,197606,607,101.99043322839228,31.637813347025833
13638,197212,199211,240,-0.9991666621784382,-0.9997511723687731
13639,201210,201403,18,0.5788680121534946,0.5462206247684178
13640,201210,201709,60,2.2584089884105323,2.054945724523301
13641,201210,202512,159,10.117122191920268,6.938738281476839
13642,201210,201904,79,0.27614864117036847,0.155593972980854
13643,201210,202310,133,-0.024227500889753843,-0.2660972704557644
13644,201210,201509,36,2.789788562692365,2.6856567775198132
13645,192512,194206,199,-0.48889869617240617,-0.43559365221492624
13646,197212,199703,292,22.76035290241597,5.296493519140241
13647,201210,201604,43,-0.9848736681725364,-0.9853702063052572
13648,201210,202303,126,-0.9795507093448732,-0.9843222511475407
13649,201210,201509,36,0.44307552068154127,0.4034242241457201
13652,201210,202505,152,-0.9842659418637597,-0.988673817706024
13653,192512,198312,697,562.7068511167511,99.16508706911696
13654,197212,197403,16,-0.6742420080946894,-0.7110431201509381
13655,201210,201810,73,-0.7504999526062929,-0.7716904621973008
13656,201210,201909,84,-0.8878751152370086,-0.8989461588168298
13658,201210,201807,70,0.2589477378661542,0.1560412020999221
13661,192512,198702,735,473.2498699490037,75.4919145079041
13662,197212,197907,80,0.4989015174798953,-0.13059611024421935
13678,201211,201801,63,0.5756174813508335,0.47041400805121686
13680,201211,202512,158,0.8003156673843816,0.2851056281741717
13681,201211,202512,158,5.259539731014736,3.4681995962374668
13687,201211,202512,158,4.760452193495223,3.111939738570528
13688,192512,202512,1201,902.4774414512314,49.18482705389297
13689,197806,198210,53,-0.724536998279163,-0.8190696169959879
13690,201211,201604,42,0.12163473393232403,0.0843939536699398
13691,201211,201901,75,-0.9783441523524787,-0.980098820436524
13693,201211,202512,158,-0.9993171272775222,-0.9995125501627957
13694,201211,202512,158,2.246345073443176,1.3173137913855566
13695,201211,201512,38,-0.9478180935326246,-0.9489670772294098
13696,192601,198204,676,39.086573091611044,6.561113365014109
13697,197711,198404,78,-0.907407682396446,-0.9446781109177602
13699,201211,201511,37,0.5835450053339795,0.5433852428575527
13701,201211,202512,158,6.002628343565159,3.998632883866456
13702,201212,201603,40,-0.7861120736759385,-0.7932176595911016
13703,201212,201412,25,0.3947117769919548,0.36744263500530255
13704,201212,202512,157,2.9199897841902676,1.784918464533896
13705,201212,201711,60,0.15384127500047068,0.07690261918556177
13706,201212,202512,157,0.32638938117754734,-0.057679615977349497
13707,201212,202512,157,-0.9998982217301309,-0.9999276926220089
13708,201212,201510,35,0.8848977380897769,0.8245320014495845
13709,196207,196708,62,2.51049301819925,2.1646832581975333
13710,197212,197906,79,-0.9761879418450733,-0.9860355288275395
13711,201212,201610,47,0.6624293523096427,0.5832860265755382
13712,201212,202512,157,2.108709169661044,1.2085520738782276
13713,201212,201712,61,2.61703479448035,2.377834885934276
13717,192512,193003,52,-0.11729362837089363,-0.05983936749562636
13718,198402,198807,54,-0.8974357961664213,-0.9118034399101969
13721,201301,202512,156,9.951080436962961,6.759135882930412
13725,192512,195407,344,24.805926510887897,16.267906215464023
13726,197212,197706,55,0.17118373700013242,-0.1819079003491659
13730,201212,202512,157,0.5419144399289837,0.0954380574684774
13733,192512,193302,87,-0.0630078442011945,0.3280203782975213
13734,197604,198702,131,8.009965641683019,3.5130562667570073
13735,201212,201503,28,-0.5079674526636628,-0.5202578992782503
13738,201212,202512,157,2.3460179660898524,1.3771457910446143
13739,201301,202512,156,2.580501290471795,1.536881744380917
13740,201301,201812,72,-0.24654330779187855,-0.3114184442820934
13741,192512,192909,46,-0.6829850889244089,-0.6701578959907142
13742,197212,197410,23,-0.6440684296070975,-0.7046673466798619
13743,201302,202512,155,-0.43487590239151974,-0.5984102118866585
13747,201301,201905,77,0.26510327108497944,0.13423682170619355
13748,201301,202512,156,0.651969336089647,0.17046483467422016
13749,201301,202512,156,4.680236564232222,3.0246008238882487
13750,201301,202512,156,-0.9973302405974047,-0.9981084034494396
13751,201301,202512,156,-0.9999329980359613,-0.9999525273011743
13754,201301,201410,22,0.7162252198401651,0.6596135613015961
13755,201301,202306,126,-0.9941788864745895,-0.995619488489203
13757,201301,202512,156,5.721248755507972,3.762186041565254
13758,201301,201603,39,0.3355068002601573,0.28766271163275925
13759,201301,201410,22,-0.5004780063850596,-0.5169553126314206
13760,201301,202512,156,-0.09963709414305827,-0.36206859490190024
13761,201301,202005,89,0.006781286540109295,-0.09842667858492847
13763,201302,202512,155,2.003296600028643,1.1342095485770742
13766,201302,202512,155,3.0643016942932126,1.888183432890326
13768,192512,195609,370,2.2374626772054165,1.1268002988940755
13769,198407,202512,498,-0.548979798410699,-0.8556697497799426
13773,201302,201508,31,-0.9494784983890852,-0.9511820801332622
13776,192601,195304,328,-0.5209434050427576,-0.6776273289573447
13777,198302,202503,506,8.582581021011425,1.9305170555721527
13783,201302,202512,155,4.478013323468161,2.8927984475681474
13784,192512,194110,191,-0.9465121776504415,-0.93707315017699
13785,198310,198509,24,-0.7499996490077718,-0.7675435332879281
13786,201302,202512,155,0.4881636914043559,0.05752231065376654
13788,201302,202512,155,3.486212577217115,2.188002716465649
13789,201302,202008,91,-0.934739361705351,-0.9421809194188483
13790,201302,201502,25,0.0357686944007696,0.016167274250429582
13791,201302,201406,17,0.7564268094410467,0.6970079493758334
13792,192512,197809,634,-0.7347734628355329,-0.9282093583614976
13793,198006,199012,127,-0.9107142695862039,-0.9454142545003847
13794,201302,202007,90,1.2569349042371174,1.0058856189197414
13796,201302,202512,155,8.899028030149632,6.034470103078068
13797,201302,202512,155,0.2268665674022916,-0.12816125355218752
13798,201302,202512,155,-0.6918912158106018,-0.7810510259921664
13799,201302,202110,105,-0.13197800622996167,-0.2773099988598087
13800,201302,201510,33,-0.02157508702713374,-0.052667408238416244
13802,201303,202512,154,2.098355935327451,1.2197933186482288
13805,192512,196505,474,96.17071773634964,54.702959211920195
13806,197212,197306,7,-0.6041670041369369,-0.6202868998960662
13812,201303,202505,147,-0.9987743761851082,-0.9991148393180963
13813,192512,192707,20,-0.8823530638054636,-0.8775927831501934
13814,197212,198311,132,4.722895404357807,1.3977348334463562
13816,201303,202405,135,0.4959944813166735,0.10586862998056636
13818,201303,201809,67,2.331219489127933,2.0636942148910298
13819,201303,201712,58,-0.26182264191152455,-0.30481541546474517
13820,201303,202512,154,-0.7041610494198769,-0.7880484555031422
13821,192512,200701,974,3238.109526818255,287.0631002111113
13822,198103,198705,75,-0.906107355728894,-0.9270277327017664
13823,201304,202106,99,0.3708135387121313,0.17443164362610664
13824,201303,201409,19,-0.2983069889635794,-0.31559645760307836
13825,201303,202512,154,-0.08206834776240889,-0.3423549162380571
13827,201303,201804,62,-0.5938132950817077,-0.623611063301508
13828,201303,202512,154,-0.9994438571291785,-0.999601555710631
13829,201303,202006,88,-0.9819999403068106,-0.9837895636538477
13830,201303,201709,55,0.440741954047923,0.35520886359433523
13831,201305,201705,49,0.6287501415350172,0.5475432375743337
13832,201304,201406,15,-0.12634647105321298,-0.14676347577428092
13837,201304,202512,153,0.6305963874919545,0.17128260384276892
13844,201304,202512,153,-0.9999998643818758,-0.999999902583404
13848,192512,196306,451,5.041147754477174,2.5536163261630427
13849,198408,198503,8,-0.1999996,-0.21729284172932328
13856,192512,202512,1201,78324.40192999212,4349.68610398223
13857,198010,198705,80,-0.75000012302368,-0.814323698797428
13858,201304,201506,27,0.09208187697776862,0.0652418087217712
13860,201304,202512,153,0.2357879659295385,-0.11231439144921324
